[2026-06-10T11:00:25.026Z] GET http://127.0.0.1:5173/src/components/NodeStatus.jsx → 200 (9ms, 55516B)
[2026-06-10T11:00:25.026Z] GET http://127.0.0.1:5173/node_modules/.vite/deps/axios.js?v=c3e6c4b8 → 200 (9ms, 103137B)
[2026-06-10T11:00:25.035Z] GET http://127.0.0.1:5173/node_modules/.vite/deps/react-chartjs-2.js?v=c3e6c4b8 → 200 (1ms, 5310B)
[2026-06-10T11:00:25.035Z] GET http://127.0.0.1:5173/node_modules/.vite/deps/chart__js.js?v=c3e6c4b8 → 200 (?ms, 1734B)
[2026-06-10T11:00:25.036Z] GET http://127.0.0.1:5173/node_modules/.vite/deps/chunk-FRFBVTCU.js?v=c3e6c4b8 → 200 (84ms, ?B)
[2026-06-10T11:00:25.036Z] GET http://127.0.0.1:5173/node_modules/.vite/deps/chunk-S725DACQ.js?v=c3e6c4b8 → 200 (19ms, ?B)
[2026-06-10T11:00:25.216Z] GET https://fonts.gstatic.com/s/notosanskr/v39/PbykFmXiEBPT4ITbgNA5CgmG0X7t.woff2 → 200 (180ms, 26004B)
[2026-06-10T11:00:25.393Z] GET https://fonts.gstatic.com/s/notosanskr/v39/PbykFmXiEBPT4ITbgNA5Cgm20xz64px_1hVWr0wuPNGmlQNMEfD4.118.woff2 → 200 (7ms, 14664B)
[2026-06-10T11:00:25.393Z] GET https://fonts.gstatic.com/s/notosanskr/v39/PbykFmXiEBPT4ITbgNA5Cgm20xz64px_1hVWr0wuPNGmlQNMEfD4.119.woff2 → 200 (8ms, 16676B)
[2026-06-10T11:00:25.396Z] GET https://fonts.gstatic.com/s/notosanskr/v39/PbykFmXiEBPT4ITbgNA5Cgm20xz64px_1hVWr0wuPNGmlQNMEfD4.117.woff2 → 200 (5ms, 14460B)
[2026-06-10T11:00:25.396Z] GET https://fonts.gstatic.com/s/notosanskr/v39/PbykFmXiEBPT4ITbgNA5Cgm20xz64px_1hVWr0wuPNGmlQNMEfD4.115.woff2 → 200 (5ms, 16272B)
[2026-06-10T11:00:25.396Z] GET https://fonts.gstatic.com/s/notosanskr/v39/PbykFmXiEBPT4ITbgNA5Cgm20xz64px_1hVWr0wuPNGmlQNMEfD4.116.woff2 → 200 (5ms, 16200B)
[2026-06-10T11:00:25.396Z] GET https://fonts.gstatic.com/s/notosanskr/v39/PbykFmXiEBPT4ITbgNA5Cgm20xz64px_1hVWr0wuPNGmlQNMEfD4.114.woff2 → 200 (5ms, 16212B)
[2026-06-10T11:00:25.440Z] GET http://127.0.0.1:5173/api/clusters → 200 (40ms, 155B)
[2026-06-10T11:00:25.442Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (40ms, 131B)
[2026-06-10T11:00:25.442Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (41ms, 619B)
[2026-06-10T11:00:25.442Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (41ms, 554B)
[2026-06-10T11:00:25.442Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (43ms, 384B)
[2026-06-10T11:00:25.445Z] GET http://127.0.0.1:5173/api/clusters → 200 (28ms, 155B)
[2026-06-10T11:00:25.445Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (30ms, 131B)
[2026-06-10T11:00:25.445Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (31ms, 619B)
[2026-06-10T11:00:25.445Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (30ms, 554B)
[2026-06-10T11:00:25.445Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (34ms, 384B)
[2026-06-10T11:00:25.479Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (72ms, 705B)
[2026-06-10T11:00:25.479Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (22ms, 560B)
[2026-06-10T11:00:25.479Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (73ms, 695B)
[2026-06-10T11:00:25.486Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (11ms, 702B)
[2026-06-10T11:00:25.486Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (5ms, 558B)
[2026-06-10T11:00:25.486Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (14ms, 697B)
[2026-06-10T11:00:25.626Z] GET https://fonts.gstatic.com/s/notosanskr/v39/PbykFmXiEBPT4ITbgNA5Cgm20xz64px_1hVWr0wuPNGmlQNMEfD4.112.woff2 → 200 (?ms, 16448B)
[2026-06-10T11:00:25.626Z] GET https://fonts.gstatic.com/s/notosanskr/v39/PbykFmXiEBPT4ITbgNA5Cgm20xz64px_1hVWr0wuPNGmlQNMEfD4.111.woff2 → 200 (1ms, 17464B)
[2026-06-10T11:00:25.626Z] GET https://fonts.gstatic.com/s/notosanskr/v39/PbykFmXiEBPT4ITbgNA5Cgm20xz64px_1hVWr0wuPNGmlQNMEfD4.110.woff2 → 200 (1ms, 17608B)
[2026-06-10T11:00:25.626Z] GET https://fonts.gstatic.com/s/notosanskr/v39/PbykFmXiEBPT4ITbgNA5Cgm20xz64px_1hVWr0wuPNGmlQNMEfD4.106.woff2 → 200 (2ms, 24748B)
[2026-06-10T11:00:25.626Z] GET https://fonts.gstatic.com/s/notosanskr/v39/PbykFmXiEBPT4ITbgNA5Cgm20xz64px_1hVWr0wuPNGmlQNMEfD4.113.woff2 → 200 (2ms, 16464B)
[2026-06-10T11:00:30.456Z] GET http://127.0.0.1:5173/api/clusters → 200 (25ms, 155B)
[2026-06-10T11:00:30.456Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (27ms, 131B)
[2026-06-10T11:00:30.456Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (34ms, 619B)
[2026-06-10T11:00:30.459Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (32ms, 554B)
[2026-06-10T11:00:30.459Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (38ms, 384B)
[2026-06-10T11:00:30.498Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (11ms, 705B)
[2026-06-10T11:00:30.498Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (16ms, 558B)
[2026-06-10T11:00:30.498Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (17ms, 696B)
[2026-06-10T11:00:35.452Z] GET http://127.0.0.1:5173/api/clusters → 200 (16ms, 155B)
[2026-06-10T11:00:35.452Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (30ms, 131B)
[2026-06-10T11:00:35.452Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (31ms, 619B)
[2026-06-10T11:00:35.453Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (31ms, 554B)
[2026-06-10T11:00:35.453Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (45ms, 384B)
[2026-06-10T11:00:35.498Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (9ms, 705B)
[2026-06-10T11:00:35.498Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (7ms, 560B)
[2026-06-10T11:00:35.498Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (16ms, 698B)
[2026-06-10T11:00:40.470Z] GET http://127.0.0.1:5173/api/clusters → 200 (12ms, 155B)
[2026-06-10T11:00:40.478Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (4ms, 131B)
[2026-06-10T11:00:40.481Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (2ms, 619B)
[2026-06-10T11:00:40.481Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (5ms, 554B)
[2026-06-10T11:00:40.482Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (10ms, 384B)
[2026-06-10T11:00:40.492Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (19ms, 702B)
[2026-06-10T11:00:40.492Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (14ms, 558B)
[2026-06-10T11:00:40.492Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (21ms, 697B)
[2026-06-10T11:00:45.459Z] GET http://127.0.0.1:5173/api/clusters → 200 (11ms, 155B)
[2026-06-10T11:00:45.459Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (30ms, 131B)
[2026-06-10T11:00:45.459Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (35ms, 619B)
[2026-06-10T11:00:45.459Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (42ms, 554B)
[2026-06-10T11:00:45.460Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (52ms, 384B)
[2026-06-10T11:00:45.512Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (14ms, 704B)
[2026-06-10T11:00:45.512Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (23ms, 562B)
[2026-06-10T11:00:45.512Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (28ms, 697B)
[2026-06-10T11:00:50.460Z] GET http://127.0.0.1:5173/api/clusters → 200 (119ms, 155B)
[2026-06-10T11:00:50.460Z] GET http://127.0.0.1:5173/api/dashboard/summary → pending (?ms, ?B)
[2026-06-10T11:00:50.460Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → pending (?ms, ?B)
[2026-06-10T11:00:50.460Z] GET http://127.0.0.1:5173/api/dashboard/alerts → pending (?ms, ?B)
[2026-06-10T11:00:50.460Z] GET http://127.0.0.1:5173/api/dashboard/docker → pending (?ms, ?B)
[2026-06-10T11:00:50.737Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (127ms, 705B)
[2026-06-10T11:00:50.738Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (137ms, 560B)
[2026-06-10T11:00:50.738Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (137ms, 698B)
[2026-06-10T11:00:55.454Z] GET http://127.0.0.1:5173/api/clusters → 200 (38ms, 155B)
[2026-06-10T11:00:55.454Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (54ms, 131B)
[2026-06-10T11:00:55.454Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (58ms, 619B)
[2026-06-10T11:00:55.454Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (66ms, 554B)
[2026-06-10T11:00:55.454Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (75ms, 384B)
[2026-06-10T11:00:55.529Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (33ms, 704B)
[2026-06-10T11:00:55.530Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (46ms, 559B)
[2026-06-10T11:00:55.530Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (54ms, 698B)
[2026-06-10T11:01:00.537Z] GET http://127.0.0.1:5173/api/clusters → 200 (209ms, 155B)
[2026-06-10T11:01:00.615Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (279ms, 131B)
[2026-06-10T11:01:00.615Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (279ms, 619B)
[2026-06-10T11:01:00.617Z] GET http://127.0.0.1:5173/api/dashboard/alerts → pending (?ms, ?B)
[2026-06-10T11:01:00.617Z] GET http://127.0.0.1:5173/api/dashboard/docker → pending (?ms, ?B)
[2026-06-10T11:01:01.053Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (189ms, 702B)
[2026-06-10T11:01:01.053Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (197ms, 562B)
[2026-06-10T11:01:01.053Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (203ms, 697B)
[2026-06-10T11:01:05.452Z] GET http://127.0.0.1:5173/api/clusters → 200 (149ms, 155B)
[2026-06-10T11:01:05.452Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (408ms, ?B)
[2026-06-10T11:01:05.452Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (444ms, ?B)
[2026-06-10T11:01:05.452Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (450ms, ?B)
[2026-06-10T11:01:05.452Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (583ms, ?B)
[2026-06-10T11:01:06.035Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (1ms, ?B)
[2026-06-10T11:01:06.035Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (15ms, ?B)
[2026-06-10T11:01:06.035Z] GET http://127.0.0.1:5173/api/clusters/3/status → pending (?ms, ?B)
[2026-06-10T11:01:10.531Z] GET http://127.0.0.1:5173/api/clusters → 200 (131ms, 155B)
[2026-06-10T11:01:10.531Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (160ms, 131B)
[2026-06-10T11:01:10.531Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (161ms, 619B)
[2026-06-10T11:01:10.531Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (276ms, 554B)
[2026-06-10T11:01:10.531Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (521ms, ?B)
[2026-06-10T11:01:11.053Z] GET http://127.0.0.1:5173/api/clusters/1/status → pending (?ms, ?B)
[2026-06-10T11:01:11.053Z] GET http://127.0.0.1:5173/api/clusters/2/status → pending (?ms, ?B)
[2026-06-10T11:01:11.053Z] GET http://127.0.0.1:5173/api/clusters/3/status → pending (?ms, ?B)
[2026-06-10T11:01:15.460Z] GET http://127.0.0.1:5173/api/clusters → 200 (198ms, 155B)
[2026-06-10T11:01:15.460Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (206ms, 131B)
[2026-06-10T11:01:15.460Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (205ms, 619B)
[2026-06-10T11:01:15.460Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (338ms, 554B)
[2026-06-10T11:01:15.460Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (374ms, 384B)
[2026-06-10T11:01:15.834Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (33ms, 705B)
[2026-06-10T11:01:15.835Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (33ms, 559B)
[2026-06-10T11:01:15.835Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (157ms, 696B)
[2026-06-10T11:01:20.555Z] GET http://127.0.0.1:5173/api/clusters → 200 (28ms, 155B)
[2026-06-10T11:01:20.555Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (200ms, 131B)
[2026-06-10T11:01:20.555Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (501ms, 619B)
[2026-06-10T11:01:20.555Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (627ms, 554B)
[2026-06-10T11:01:20.555Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (477ms, 384B)
[2026-06-10T11:01:21.183Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (18ms, 704B)
[2026-06-10T11:01:21.183Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (366ms, ?B)
[2026-06-10T11:01:21.183Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (366ms, ?B)
[2026-06-10T11:01:25.579Z] GET http://127.0.0.1:5173/api/clusters → pending (?ms, ?B)
[2026-06-10T11:01:25.579Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (8ms, ?B)
[2026-06-10T11:01:25.580Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (23ms, ?B)
[2026-06-10T11:01:25.580Z] GET http://127.0.0.1:5173/api/dashboard/alerts → pending (?ms, ?B)
[2026-06-10T11:01:25.580Z] GET http://127.0.0.1:5173/api/dashboard/docker → pending (?ms, ?B)
[2026-06-10T11:01:25.753Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (25ms, 700B)
[2026-06-10T11:01:25.753Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (82ms, 560B)
[2026-06-10T11:01:25.753Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (39ms, 694B)
[2026-06-10T11:01:30.520Z] GET http://127.0.0.1:5173/api/clusters → 200 (11ms, 155B)
[2026-06-10T11:01:30.520Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (32ms, 131B)
[2026-06-10T11:01:30.524Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (37ms, 619B)
[2026-06-10T11:01:30.524Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (41ms, 554B)
[2026-06-10T11:01:30.524Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (54ms, 384B)
[2026-06-10T11:01:30.609Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (179ms, 703B)
[2026-06-10T11:01:30.610Z] GET http://127.0.0.1:5173/api/clusters/2/status → pending (?ms, ?B)
[2026-06-10T11:01:30.689Z] GET http://127.0.0.1:5173/api/clusters/3/status → pending (?ms, ?B)
[2026-06-10T11:01:35.594Z] GET http://127.0.0.1:5173/api/clusters → 200 (?ms, 155B)
[2026-06-10T11:01:35.594Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (197ms, 131B)
[2026-06-10T11:01:35.594Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (333ms, 619B)
[2026-06-10T11:01:35.594Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (372ms, 554B)
[2026-06-10T11:01:35.594Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (378ms, 384B)
[2026-06-10T11:01:35.972Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (138ms, ?B)
[2026-06-10T11:01:35.972Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (152ms, ?B)
[2026-06-10T11:01:35.972Z] GET http://127.0.0.1:5173/api/clusters/3/status → pending (?ms, ?B)
[2026-06-10T11:01:40.505Z] GET http://127.0.0.1:5173/api/clusters → 200 (137ms, 155B)
[2026-06-10T11:01:40.505Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (170ms, 131B)
[2026-06-10T11:01:40.505Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (268ms, 619B)
[2026-06-10T11:01:40.505Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (268ms, 554B)
[2026-06-10T11:01:40.505Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (300ms, 384B)
[2026-06-10T11:01:40.809Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (109ms, 703B)
[2026-06-10T11:01:40.809Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (176ms, 561B)
[2026-06-10T11:01:40.809Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (177ms, 696B)
[2026-06-10T11:01:45.454Z] GET http://127.0.0.1:5173/api/clusters → 200 (37ms, 155B)
[2026-06-10T11:01:45.455Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (121ms, 131B)
[2026-06-10T11:01:45.455Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (127ms, 619B)
[2026-06-10T11:01:45.455Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (134ms, 554B)
[2026-06-10T11:01:45.455Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (264ms, 384B)
[2026-06-10T11:01:45.719Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (20ms, 705B)
[2026-06-10T11:01:45.719Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (20ms, 562B)
[2026-06-10T11:01:45.722Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (18ms, 696B)
[2026-06-10T11:01:50.537Z] GET http://127.0.0.1:5173/api/clusters → pending (?ms, ?B)
[2026-06-10T11:01:50.553Z] GET http://127.0.0.1:5173/api/dashboard/summary → pending (?ms, ?B)
[2026-06-10T11:01:50.553Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → pending (?ms, ?B)
[2026-06-10T11:01:50.553Z] GET http://127.0.0.1:5173/api/dashboard/alerts → pending (?ms, ?B)
[2026-06-10T11:01:50.569Z] GET http://127.0.0.1:5173/api/dashboard/docker → pending (?ms, ?B)
[2026-06-10T11:01:50.714Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (40ms, 707B)
[2026-06-10T11:01:50.715Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (21ms, 559B)
[2026-06-10T11:01:50.715Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (42ms, 696B)
[2026-06-10T11:01:55.494Z] GET http://127.0.0.1:5173/api/clusters → 200 (64ms, 155B)
[2026-06-10T11:01:55.494Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (75ms, 131B)
[2026-06-10T11:01:55.511Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → pending (?ms, ?B)
[2026-06-10T11:01:55.511Z] GET http://127.0.0.1:5173/api/dashboard/alerts → pending (?ms, ?B)
[2026-06-10T11:01:55.511Z] GET http://127.0.0.1:5173/api/dashboard/docker → pending (?ms, ?B)
[2026-06-10T11:01:55.717Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (84ms, 704B)
[2026-06-10T11:01:55.717Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (41ms, 560B)
[2026-06-10T11:01:55.717Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (117ms, 695B)
[2026-06-10T11:02:00.593Z] GET http://127.0.0.1:5173/api/clusters → 200 (44ms, 155B)
[2026-06-10T11:02:00.593Z] GET http://127.0.0.1:5173/api/dashboard/summary → pending (?ms, ?B)
[2026-06-10T11:02:00.593Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → pending (?ms, ?B)
[2026-06-10T11:02:00.593Z] GET http://127.0.0.1:5173/api/dashboard/alerts → pending (?ms, ?B)
[2026-06-10T11:02:00.593Z] GET http://127.0.0.1:5173/api/dashboard/docker → pending (?ms, ?B)
[2026-06-10T11:02:00.927Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (21ms, 704B)
[2026-06-10T11:02:00.927Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (29ms, 559B)
[2026-06-10T11:02:00.928Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (79ms, 697B)
[2026-06-10T11:02:05.508Z] GET http://127.0.0.1:5173/api/clusters → 200 (15ms, 155B)
[2026-06-10T11:02:05.508Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (34ms, 131B)
[2026-06-10T11:02:05.508Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (110ms, 619B)
[2026-06-10T11:02:05.508Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (153ms, 554B)
[2026-06-10T11:02:05.508Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (235ms, 384B)
[2026-06-10T11:02:05.749Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (116ms, 706B)
[2026-06-10T11:02:05.749Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (179ms, 559B)
[2026-06-10T11:02:05.749Z] GET http://127.0.0.1:5173/api/clusters/3/status → pending (?ms, ?B)
[2026-06-10T11:02:10.485Z] GET http://127.0.0.1:5173/api/clusters → 200 (35ms, 155B)
[2026-06-10T11:02:10.485Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (143ms, 131B)
[2026-06-10T11:02:10.486Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (149ms, 619B)
[2026-06-10T11:02:10.486Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (162ms, 554B)
[2026-06-10T11:02:10.486Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (196ms, 384B)
[2026-06-10T11:02:10.682Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (12ms, 705B)
[2026-06-10T11:02:10.682Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (19ms, 557B)
[2026-06-10T11:02:10.682Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (124ms, 698B)
[2026-06-10T11:02:15.496Z] GET http://127.0.0.1:5173/api/clusters → 200 (24ms, 155B)
[2026-06-10T11:02:15.496Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (25ms, 131B)
[2026-06-10T11:02:15.496Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (204ms, 619B)
[2026-06-10T11:02:15.496Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (212ms, 554B)
[2026-06-10T11:02:15.496Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (213ms, 384B)
[2026-06-10T11:02:15.845Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (1ms, 704B)
[2026-06-10T11:02:15.845Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (29ms, 561B)
[2026-06-10T11:02:15.845Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (46ms, 698B)
[2026-06-10T11:02:20.464Z] GET http://127.0.0.1:5173/api/clusters → 200 (45ms, 155B)
[2026-06-10T11:02:20.465Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (53ms, 131B)
[2026-06-10T11:02:20.465Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (162ms, 619B)
[2026-06-10T11:02:20.465Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (193ms, 554B)
[2026-06-10T11:02:20.465Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (266ms, 384B)
[2026-06-10T11:02:20.731Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (89ms, 705B)
[2026-06-10T11:02:20.732Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (89ms, 559B)
[2026-06-10T11:02:20.732Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (102ms, 697B)
[2026-06-10T11:02:25.476Z] GET http://127.0.0.1:5173/api/clusters → 200 (37ms, 155B)
[2026-06-10T11:02:25.477Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (49ms, 131B)
[2026-06-10T11:02:25.491Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (42ms, 619B)
[2026-06-10T11:02:25.492Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (43ms, 554B)
[2026-06-10T11:02:25.493Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (47ms, 384B)
[2026-06-10T11:02:25.540Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (8ms, 703B)
[2026-06-10T11:02:25.540Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (12ms, 560B)
[2026-06-10T11:02:25.540Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (11ms, 698B)
[2026-06-10T11:02:30.558Z] GET http://127.0.0.1:5173/api/clusters → 200 (145ms, 155B)
[2026-06-10T11:02:30.559Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (198ms, 131B)
[2026-06-10T11:02:30.559Z] GET http://127.0.0.1:5173/api/dashboard/sw-status → 200 (371ms, 619B)
[2026-06-10T11:02:30.559Z] GET http://127.0.0.1:5173/api/dashboard/alerts → 200 (371ms, 554B)
[2026-06-10T11:02:30.559Z] GET http://127.0.0.1:5173/api/dashboard/docker → 200 (394ms, 384B)
[2026-06-10T11:02:30.953Z] GET http://127.0.0.1:5173/api/clusters/1/status → 200 (117ms, 706B)
[2026-06-10T11:02:30.953Z] GET http://127.0.0.1:5173/api/clusters/2/status → 200 (125ms, 560B)
[2026-06-10T11:02:30.953Z] GET http://127.0.0.1:5173/api/clusters/3/status → 200 (142ms, 698B)
[2026-06-10T11:02:35.452Z] GET http://127.0.0.1:5173/api/clusters → 200 (54ms, ?B)
[2026-06-10T11:02:35.456Z] GET http://127.0.0.1:5173/api/dashboard/summary → 200 (49ms, ?B)
